year,sitename,sex,violence score
2009,"Borough of Queens, NY (NYJ)",Female,24.57455170270715
2009,"Borough of Queens, NY (NYJ)",Male,49.2761603779608
2009,"Borough of Staten Island, NY (NYK)",Female,22.000938162832437
2009,"Borough of Staten Island, NY (NYK)",Male,64.32347388294525
2009,"Broward County, FL (FT)",Female,34.793344369931816
2009,"Broward County, FL (FT)",Male,66.18244924212084
2009,"Chicago, IL (CH)",Female,39.02175646988085
2009,"Chicago, IL (CH)",Male,68.02418221014153
2009,"Los Angeles, CA (LO)",Female,25.540425858561733
2009,"Los Angeles, CA (LO)",Male,55.97392546731754
2009,"Miami-Dade County, FL (MM)",Female,31.374995126895637
2009,"Miami-Dade County, FL (MM)",Male,60.21745411654812
2009,"New York City, NY (NYC)",Female,30.254648399078263
2009,"New York City, NY (NYC)",Male,56.012341163186434
2009,"Orange County, FL (OL)",Female,27.741584110635426
2009,"Orange County, FL (OL)",Male,60.40264190043926
2009,"Palm Beach County, FL (PB)",Female,26.860183116812884
2009,"Palm Beach County, FL (PB)",Male,67.65292050165793
2009,"Philadelphia, PA (PH)",Female,38.03310566685472
2009,"Philadelphia, PA (PH)",Male,62.79412428019425
2009,"San Diego, CA (SA)",Female,24.506405265010503
2009,"San Diego, CA (SA)",Male,50.003679833461256
2009,"San Francisco, CA (SF)",Female,19.918248877210157
2009,"San Francisco, CA (SF)",Male,43.97377391469404
2011,"Borough of Bronx, NY (NYG)",Female,29.256945860285803
2011,"Borough of Bronx, NY (NYG)",Male,51.61790436535182
2011,"Borough of Brooklyn, NY (NYH)",Female,36.683920763505895
2011,"Borough of Brooklyn, NY (NYH)",Male,56.557552876571286
2011,"Borough of Manhattan, NY (NYI)",Female,26.568030554400742
2011,"Borough of Manhattan, NY (NYI)",Male,49.171812018753414
2011,"Borough of Queens, NY (NYJ)",Female,15.5833138669978
2011,"Borough of Queens, NY (NYJ)",Male,46.00194170746318
2011,"Borough of Staten Island, NY (NYK)",Female,24.381895257905683
2011,"Borough of Staten Island, NY (NYK)",Male,48.23382455252672
2011,"Broward County, FL (FT)",Female,23.75884769588675
2011,"Broward County, FL (FT)",Male,53.86440660742141
2011,"Chicago, IL (CH)",Female,39.483724784300136
2011,"Chicago, IL (CH)",Male,60.45493586013909
2011,"Los Angeles, CA (LO)",Female,19.58620006929664
2011,"Los Angeles, CA (LO)",Male,52.58905842720607
2011,"Miami-Dade County, FL (MM)",Female,30.548910348046796
2011,"Miami-Dade County, FL (MM)",Male,56.90843882547532
2011,"New York City, NY (NYC)",Female,27.121593080559187
2011,"New York City, NY (NYC)",Male,51.091888584878404
2011,"Orange County, FL (OL)",Female,30.43231930810411
2011,"Orange County, FL (OL)",Male,54.01748055112944
2011,"Palm Beach County, FL (PB)",Female,29.130998506297058
2011,"Palm Beach County, FL (PB)",Male,56.02113160792951
2011,"Philadelphia, PA (PH)",Female,37.544200421748485
2011,"Philadelphia, PA (PH)",Male,60.51046566614401
2011,"San Diego, CA (SA)",Female,26.075014714013093
2011,"San Diego, CA (SA)",Male,50.868166481711896
2011,"San Francisco, CA (SF)",Female,16.945696455804825
2011,"San Francisco, CA (SF)",Male,38.50250698074304
2013,"Borough of Bronx, NY (NYG)",Female,32.56200918554393
2013,"Borough of Bronx, NY (NYG)",Male,56.10735818084165
2013,"Borough of Brooklyn, NY (NYH)",Female,27.681455795619573
2013,"Borough of Brooklyn, NY (NYH)",Male,47.12409731930089
2013,"Borough of Manhattan, NY (NYI)",Female,22.582373719147444
2013,"Borough of Manhattan, NY (NYI)",Male,45.58174577548165
2013,"Borough of Queens, NY (NYJ)",Female,26.011049049232366
2013,"Borough of Queens, NY (NYJ)",Male,45.55197924996136
2013,"Borough of Staten Island, NY (NYK)",Female,23.06351461164838
2013,"Borough of Staten Island, NY (NYK)",Male,47.92644444088485
2013,"Broward County, FL (FT)",Female,17.41571751386638
2013,"Broward County, FL (FT)",Male,27.68465880690717
2013,"Chicago, IL (CH)",Female,23.018770698355443
2013,"Chicago, IL (CH)",Male,44.88169569503779
2013,"Los Angeles, CA (LO)",Female,19.131218868313987
2013,"Los Angeles, CA (LO)",Male,31.865454525455515
2013,"Miami-Dade County, FL (MM)",Female,24.74931487039852
2013,"Miami-Dade County, FL (MM)",Male,40.80786408284069
2013,"New York City, NY (NYC)",Female,26.1270524197781
2013,"New York City, NY (NYC)",Male,48.350565020083266
2013,"Orange County, FL (OL)",Female,19.613409509132477
2013,"Orange County, FL (OL)",Male,37.49287877847784
2013,"Palm Beach County, FL (PB)",Female,23.706653111939456
2013,"Palm Beach County, FL (PB)",Male,49.065432190945515
2013,"Philadelphia, PA (PH)",Female,30.792888519155746
2013,"Philadelphia, PA (PH)",Male,48.83486711103936
2013,"San Diego, CA (SA)",Female,12.287360216875635
2013,"San Diego, CA (SA)",Male,37.661125071280416
2013,"San Francisco, CA (SF)",Female,18.00421375215476
2013,"San Francisco, CA (SF)",Male,34.48648181739656
2015,"Borough of Bronx, NY (NYG)",Female,19.17263598039552
2015,"Borough of Bronx, NY (NYG)",Male,42.39899408611065
2015,"Borough of Brooklyn, NY (NYH)",Female,23.93269506336554
2015,"Borough of Brooklyn, NY (NYH)",Male,38.82137800849457
2015,"Borough of Manhattan, NY (NYI)",Female,22.04416559781181
2015,"Borough of Manhattan, NY (NYI)",Male,45.45285024334757
2015,"Borough of Queens, NY (NYJ)",Female,22.17271290145552
2015,"Borough of Queens, NY (NYJ)",Male,37.182296231375986
2015,"Borough of Staten Island, NY (NYK)",Female,25.62012106882987
2015,"Borough of Staten Island, NY (NYK)",Male,38.931089419158354
2015,"Broward County, FL (FT)",Female,20.05099529177133
2015,"Broward County, FL (FT)",Male,36.47776765546418
2015,"Los Angeles, CA (LO)",Female,17.787018678105497
2015,"Los Angeles, CA (LO)",Male,31.406268603405167
2015,"Miami-Dade County, FL (MM)",Female,19.358533046154648
2015,"Miami-Dade County, FL (MM)",Male,44.59905392005462
2015,"New York City, NY (NYC)",Female,22.523877619979785
2015,"New York City, NY (NYC)",Male,40.334856535758554
2015,"Orange County, FL (OL)",Female,17.125262356712874
2015,"Orange County, FL (OL)",Male,46.97453783535812
2015,"Palm Beach County, FL (PB)",Female,17.777696872610772
2015,"Palm Beach County, FL (PB)",Male,44.24115390081
2015,"Philadelphia, PA (PH)",Female,30.535338057843326
2015,"Philadelphia, PA (PH)",Male,52.88018626153666
